time,x,y,value
75600,144.56,-37.68,3
79200,144.56,-37.68,2
82800,144.56,-37.68,1
18000,144.56,-37.67,1
28800,144.56,-37.67,1
36000,144.56,-37.67,1
39600,144.56,-37.67,1
43200,144.56,-37.67,1
54000,144.56,-37.67,1
57600,144.56,-37.67,1
61200,144.56,-37.67,2
64800,144.56,-37.67,1
68400,144.56,-37.67,1
75600,144.56,-37.67,1
10800,144.56,-37.66,1
25200,144.56,-37.66,1
36000,144.56,-37.66,1
28800,144.56,-37.65,1
36000,144.56,-37.63,1
64800,144.56,-37.63,1
43200,144.56,-37.61,1
39600,144.56,-37.51,1
54000,144.56,-37.51,1
25200,144.56,-37.48,1
28800,144.56,-37.44,1
36000,144.56,-37.44,2
50400,144.56,-37.44,2
57600,144.56,-37.44,4
61200,144.56,-37.44,1
28800,144.56,-37.43,1
39600,144.56,-37.43,1
36000,144.56,-37.42,1
39600,144.56,-37.42,2
43200,144.56,-37.42,1
46800,144.56,-37.42,1
50400,144.56,-37.42,1
64800,144.56,-37.42,2
39600,144.56,-37.41,1
68400,144.56,-37.36,1
57600,144.56,-37.35,1
18000,144.57,-38.17,1
46800,144.57,-38.01,1
0,144.57,-37.96,1
25200,144.57,-37.96,1
36000,144.57,-37.96,1
43200,144.57,-37.96,1
46800,144.57,-37.96,1
50400,144.57,-37.96,1
61200,144.57,-37.96,1
64800,144.57,-37.96,1
21600,144.57,-37.95,1
25200,144.57,-37.95,1
28800,144.57,-37.95,1
32400,144.57,-37.95,1
36000,144.57,-37.95,1
39600,144.57,-37.95,1
43200,144.57,-37.95,1
46800,144.57,-37.95,1
50400,144.57,-37.95,3
54000,144.57,-37.95,3
57600,144.57,-37.95,4
61200,144.57,-37.95,1
64800,144.57,-37.95,2
68400,144.57,-37.95,2
82800,144.57,-37.95,1
64800,144.57,-37.93,1
46800,144.57,-37.92,1
39600,144.57,-37.86,1
46800,144.57,-37.86,1
36000,144.57,-37.74,1
43200,144.57,-37.74,1
54000,144.57,-37.74,1
57600,144.57,-37.74,1
61200,144.57,-37.74,1
64800,144.57,-37.74,2
72000,144.57,-37.74,1
10800,144.57,-37.73,1
28800,144.57,-37.73,1
43200,144.57,-37.73,1
54000,144.57,-37.73,1
61200,144.57,-37.73,1
68400,144.57,-37.73,2
75600,144.57,-37.73,1
79200,144.57,-37.73,1
82800,144.57,-37.73,1
0,144.57,-37.72,1
21600,144.57,-37.72,4
25200,144.57,-37.72,1
28800,144.57,-37.72,1
32400,144.57,-37.72,2
46800,144.57,-37.72,1
50400,144.57,-37.72,2
54000,144.57,-37.72,4
57600,144.57,-37.72,1
61200,144.57,-37.72,2
64800,144.57,-37.72,1
68400,144.57,-37.72,1
75600,144.57,-37.72,1
39600,144.57,-37.71,1
46800,144.57,-37.71,2
50400,144.57,-37.71,2
61200,144.57,-37.71,3
64800,144.57,-37.71,2
72000,144.57,-37.71,3
18000,144.57,-37.70,2
32400,144.57,-37.70,2
36000,144.57,-37.70,1
43200,144.57,-37.70,3
46800,144.57,-37.70,1
57600,144.57,-37.70,1
61200,144.57,-37.70,1
64800,144.57,-37.70,1
28800,144.57,-37.69,1
36000,144.57,-37.69,2
39600,144.57,-37.69,1
43200,144.57,-37.69,3
50400,144.57,-37.69,1
54000,144.57,-37.69,1
57600,144.57,-37.69,3
61200,144.57,-37.69,2
68400,144.57,-37.69,2
75600,144.57,-37.69,2
14400,144.57,-37.68,1
25200,144.57,-37.68,1
32400,144.57,-37.68,1
39600,144.57,-37.68,2
43200,144.57,-37.68,3
46800,144.57,-37.68,1
54000,144.57,-37.68,2
57600,144.57,-37.68,2
61200,144.57,-37.68,3
64800,144.57,-37.68,1
68400,144.57,-37.68,2
75600,144.57,-37.68,1
79200,144.57,-37.68,1
82800,144.57,-37.68,2
25200,144.57,-37.67,1
28800,144.57,-37.67,3
32400,144.57,-37.67,1
39600,144.57,-37.67,1
43200,144.57,-37.67,1
54000,144.57,-37.67,1
61200,144.57,-37.67,1
68400,144.57,-37.67,1
72000,144.57,-37.67,1
21600,144.57,-37.66,1
25200,144.57,-37.66,1
28800,144.57,-37.66,1
46800,144.57,-37.66,1
54000,144.57,-37.66,1
57600,144.57,-37.66,2
72000,144.57,-37.66,1
28800,144.57,-37.65,1
43200,144.57,-37.65,1
61200,144.57,-37.65,2
64800,144.57,-37.65,1
46800,144.57,-37.64,1
64800,144.57,-37.64,1
54000,144.57,-37.63,1
61200,144.57,-37.63,1
43200,144.57,-37.62,1
36000,144.57,-37.61,1
57600,144.57,-37.61,1
57600,144.57,-37.53,1
54000,144.57,-37.52,1
61200,144.57,-37.50,1
46800,144.57,-37.49,1
25200,144.57,-37.48,1
28800,144.57,-37.48,1
64800,144.57,-37.48,1
28800,144.57,-37.46,1
36000,144.57,-37.46,1
50400,144.57,-37.46,1
28800,144.57,-37.45,1
32400,144.57,-37.45,3
36000,144.57,-37.45,3
39600,144.57,-37.45,1
50400,144.57,-37.45,2
54000,144.57,-37.45,3
57600,144.57,-37.45,1
64800,144.57,-37.45,1
68400,144.57,-37.45,1
72000,144.57,-37.45,1
36000,144.57,-37.44,1
46800,144.57,-37.44,1
46800,144.57,-37.43,1
21600,144.57,-37.42,1
32400,144.57,-37.42,1
36000,144.57,-37.42,2
39600,144.57,-37.42,1
50400,144.57,-37.42,1
36000,144.57,-37.41,1
46800,144.57,-37.41,1
28800,144.57,-37.40,1
50400,144.57,-37.38,1
54000,144.57,-37.35,1
57600,144.57,-37.35,1
32400,144.57,-37.34,1
57600,144.57,-37.34,1
18000,144.58,-37.95,2
21600,144.58,-37.95,2
25200,144.58,-37.95,2
28800,144.58,-37.95,1
32400,144.58,-37.95,2
36000,144.58,-37.95,1
39600,144.58,-37.95,3
43200,144.58,-37.95,4
46800,144.58,-37.95,4
50400,144.58,-37.95,2
54000,144.58,-37.95,1
61200,144.58,-37.95,5
64800,144.58,-37.95,2
75600,144.58,-37.95,1
79200,144.58,-37.95,1
82800,144.58,-37.95,1
46800,144.58,-37.93,1
50400,144.58,-37.93,1
43200,144.58,-37.89,1
25200,144.58,-37.86,1
32400,144.58,-37.86,2
61200,144.58,-37.86,2
68400,144.58,-37.86,1
72000,144.58,-37.86,1
0,144.58,-37.85,1
46800,144.58,-37.85,1
61200,144.58,-37.85,1
36000,144.58,-37.84,1
43200,144.58,-37.84,1
72000,144.58,-37.84,1
25200,144.58,-37.74,1
57600,144.58,-37.74,1
36000,144.58,-37.72,1
43200,144.58,-37.72,1
18000,144.58,-37.71,1
28800,144.58,-37.71,1
32400,144.58,-37.71,2
39600,144.58,-37.71,3
43200,144.58,-37.71,1
57600,144.58,-37.71,1
75600,144.58,-37.71,1
79200,144.58,-37.71,1
14400,144.58,-37.70,1
18000,144.58,-37.70,2
28800,144.58,-37.70,1
43200,144.58,-37.70,2
57600,144.58,-37.70,1
61200,144.58,-37.70,1
64800,144.58,-37.70,1
21600,144.58,-37.69,1
25200,144.58,-37.69,1
28800,144.58,-37.69,1
39600,144.58,-37.69,3
46800,144.58,-37.69,1
50400,144.58,-37.69,1
61200,144.58,-37.69,1
64800,144.58,-37.69,1
72000,144.58,-37.69,1
75600,144.58,-37.69,1
82800,144.58,-37.69,1
0,144.58,-37.68,1
32400,144.58,-37.68,1
39600,144.58,-37.68,1
43200,144.58,-37.68,2
50400,144.58,-37.68,5
57600,144.58,-37.68,2
61200,144.58,-37.68,4
64800,144.58,-37.68,2
68400,144.58,-37.68,3
72000,144.58,-37.68,1
75600,144.58,-37.68,4
79200,144.58,-37.68,1
36000,144.58,-37.67,2
39600,144.58,-37.67,1
50400,144.58,-37.67,1
57600,144.58,-37.67,1
68400,144.58,-37.67,1
36000,144.58,-37.61,1
39600,144.58,-37.61,1
18000,144.58,-37.60,1
28800,144.58,-37.60,1
32400,144.58,-37.60,1
57600,144.58,-37.60,1
25200,144.58,-37.59,1
57600,144.58,-37.53,1
32400,144.58,-37.52,1
25200,144.58,-37.50,1
43200,144.58,-37.50,1
46800,144.58,-37.50,1
54000,144.58,-37.50,1
57600,144.58,-37.50,1
64800,144.58,-37.50,1
32400,144.58,-37.49,1
39600,144.58,-37.49,1
43200,144.58,-37.49,1
46800,144.58,-37.49,1
50400,144.58,-37.49,1
54000,144.58,-37.49,3
57600,144.58,-37.49,2
64800,144.58,-37.49,1
68400,144.58,-37.49,1
72000,144.58,-37.49,1
18000,144.58,-37.48,1
28800,144.58,-37.48,2
36000,144.58,-37.48,2
39600,144.58,-37.48,1
43200,144.58,-37.48,2
46800,144.58,-37.48,1
50400,144.58,-37.48,3
54000,144.58,-37.48,2
61200,144.58,-37.48,1
64800,144.58,-37.48,4
68400,144.58,-37.48,1
82800,144.58,-37.48,1
25200,144.58,-37.47,1
39600,144.58,-37.47,1
50400,144.58,-37.47,1
0,144.58,-37.46,1
21600,144.58,-37.46,2
28800,144.58,-37.46,4
36000,144.58,-37.46,1
39600,144.58,-37.46,2
43200,144.58,-37.46,2
46800,144.58,-37.46,1
50400,144.58,-37.46,3
54000,144.58,-37.46,5
57600,144.58,-37.46,1
61200,144.58,-37.46,2
64800,144.58,-37.46,1
68400,144.58,-37.46,1
75600,144.58,-37.46,1
28800,144.58,-37.45,1
43200,144.58,-37.44,3
75600,144.58,-37.44,1
25200,144.58,-37.42,1
46800,144.58,-37.42,1
54000,144.58,-37.42,2
57600,144.58,-37.42,1
21600,144.58,-37.41,1
46800,144.58,-37.40,2
54000,144.58,-37.40,1
46800,144.58,-37.39,1
57600,144.58,-37.39,1
50400,144.58,-37.34,1
28800,144.58,-37.33,1
61200,144.58,-37.33,1
32400,144.58,-37.32,1
72000,144.58,-37.32,1
32400,144.59,-37.97,1
39600,144.59,-37.95,1
46800,144.59,-37.95,1
61200,144.59,-37.95,1
64800,144.59,-37.95,1
25200,144.59,-37.94,1
32400,144.59,-37.94,2
36000,144.59,-37.94,2
39600,144.59,-37.94,1
43200,144.59,-37.94,5
46800,144.59,-37.94,6
50400,144.59,-37.94,3
54000,144.59,-37.94,2
57600,144.59,-37.94,2
61200,144.59,-37.94,3
64800,144.59,-37.94,2
68400,144.59,-37.94,2
75600,144.59,-37.94,4
18000,144.59,-37.90,1
25200,144.59,-37.90,1
28800,144.59,-37.90,1
61200,144.59,-37.90,1
25200,144.59,-37.89,1
39600,144.59,-37.89,1
43200,144.59,-37.89,1
54000,144.59,-37.89,1
61200,144.59,-37.89,3
64800,144.59,-37.89,1
72000,144.59,-37.89,1
21600,144.59,-37.88,1
43200,144.59,-37.88,1
46800,144.59,-37.88,1
50400,144.59,-37.88,1
54000,144.59,-37.88,1
57600,144.59,-37.88,1
64800,144.59,-37.88,1
72000,144.59,-37.88,1
75600,144.59,-37.88,1
28800,144.59,-37.87,2
50400,144.59,-37.87,2
57600,144.59,-37.87,2
61200,144.59,-37.87,1
64800,144.59,-37.87,1
68400,144.59,-37.87,4
72000,144.59,-37.87,1
3600,144.59,-37.86,1
14400,144.59,-37.86,1
28800,144.59,-37.86,4
36000,144.59,-37.86,2
43200,144.59,-37.86,1
46800,144.59,-37.86,1
50400,144.59,-37.86,1
54000,144.59,-37.86,2
57600,144.59,-37.86,2
61200,144.59,-37.86,2
64800,144.59,-37.86,1
68400,144.59,-37.86,3
79200,144.59,-37.86,1
14400,144.59,-37.85,1
18000,144.59,-37.85,1
25200,144.59,-37.85,1
28800,144.59,-37.85,1
32400,144.59,-37.85,1
36000,144.59,-37.85,1
50400,144.59,-37.85,1
54000,144.59,-37.85,2
57600,144.59,-37.85,1
61200,144.59,-37.85,1
64800,144.59,-37.85,1
72000,144.59,-37.85,1
25200,144.59,-37.74,1
14400,144.59,-37.72,2
18000,144.59,-37.72,1
21600,144.59,-37.72,1
36000,144.59,-37.72,1
39600,144.59,-37.72,1
43200,144.59,-37.72,1
46800,144.59,-37.72,1
57600,144.59,-37.72,1
68400,144.59,-37.72,1
28800,144.59,-37.71,3
32400,144.59,-37.71,1
36000,144.59,-37.71,1
43200,144.59,-37.71,4
50400,144.59,-37.71,1
57600,144.59,-37.71,1
68400,144.59,-37.71,1
72000,144.59,-37.71,3
39600,144.59,-37.70,1
50400,144.59,-37.70,1
82800,144.59,-37.70,1
18000,144.59,-37.69,1
32400,144.59,-37.69,1
36000,144.59,-37.69,1
39600,144.59,-37.69,1
46800,144.59,-37.69,3
50400,144.59,-37.69,1
54000,144.59,-37.69,2
57600,144.59,-37.69,1
61200,144.59,-37.69,2
28800,144.59,-37.68,1
39600,144.59,-37.68,2
43200,144.59,-37.68,1
46800,144.59,-37.68,1
50400,144.59,-37.68,1
54000,144.59,-37.68,1
57600,144.59,-37.68,2
68400,144.59,-37.68,2
72000,144.59,-37.68,1
21600,144.59,-37.67,1
43200,144.59,-37.67,2
54000,144.59,-37.67,1
57600,144.59,-37.67,2
61200,144.59,-37.67,2
28800,144.59,-37.66,2
39600,144.59,-37.66,1
46800,144.59,-37.66,1
57600,144.59,-37.66,1
64800,144.59,-37.66,1
28800,144.59,-37.65,1
32400,144.59,-37.65,1
61200,144.59,-37.65,1
64800,144.59,-37.65,1
36000,144.59,-37.63,1
43200,144.59,-37.63,1
61200,144.59,-37.63,1
28800,144.59,-37.62,1
25200,144.59,-37.61,1
36000,144.59,-37.61,1
54000,144.59,-37.61,1
28800,144.59,-37.60,1
43200,144.59,-37.60,1
57600,144.59,-37.60,1
36000,144.59,-37.50,3
39600,144.59,-37.50,4
54000,144.59,-37.50,1
32400,144.59,-37.49,1
39600,144.59,-37.49,3
43200,144.59,-37.49,3
46800,144.59,-37.49,1
50400,144.59,-37.49,1
54000,144.59,-37.49,1
61200,144.59,-37.49,3
64800,144.59,-37.49,1
68400,144.59,-37.49,1
79200,144.59,-37.49,1
28800,144.59,-37.48,5
32400,144.59,-37.48,4
36000,144.59,-37.48,3
39600,144.59,-37.48,2
43200,144.59,-37.48,3
46800,144.59,-37.48,3
54000,144.59,-37.48,5
57600,144.59,-37.48,3
61200,144.59,-37.48,3
64800,144.59,-37.48,2
68400,144.59,-37.48,2
25200,144.59,-37.47,2
28800,144.59,-37.47,4
32400,144.59,-37.47,1
36000,144.59,-37.47,4
39600,144.59,-37.47,4
43200,144.59,-37.47,1
46800,144.59,-37.47,2
50400,144.59,-37.47,3
54000,144.59,-37.47,1
57600,144.59,-37.47,4
61200,144.59,-37.47,4
64800,144.59,-37.47,4
72000,144.59,-37.47,1
75600,144.59,-37.47,1
25200,144.59,-37.46,2
28800,144.59,-37.46,2
32400,144.59,-37.46,1
39600,144.59,-37.46,1
46800,144.59,-37.46,2
54000,144.59,-37.46,1
57600,144.59,-37.46,2
54000,144.59,-37.41,1
75600,144.59,-37.41,1
54000,144.59,-37.40,1
14400,144.59,-37.39,1
79200,144.59,-37.39,1
43200,144.59,-37.37,1
64800,144.59,-37.37,1
25200,144.59,-37.32,1
79200,144.59,-37.32,1
28800,144.59,-37.29,1
46800,144.60,-37.97,1
21600,144.60,-37.94,3
25200,144.60,-37.94,2
28800,144.60,-37.94,2
32400,144.60,-37.94,4
36000,144.60,-37.94,5
39600,144.60,-37.94,3
43200,144.60,-37.94,2
46800,144.60,-37.94,1
50400,144.60,-37.94,2
54000,144.60,-37.94,2
57600,144.60,-37.94,1
61200,144.60,-37.94,2
64800,144.60,-37.94,1
68400,144.60,-37.94,3
72000,144.60,-37.94,1
82800,144.60,-37.94,1
10800,144.60,-37.91,1
32400,144.60,-37.91,2
36000,144.60,-37.91,1
50400,144.60,-37.91,1
21600,144.60,-37.90,1
25200,144.60,-37.90,3
32400,144.60,-37.90,1
36000,144.60,-37.90,1
46800,144.60,-37.90,1
54000,144.60,-37.90,4
57600,144.60,-37.90,3
61200,144.60,-37.90,1
64800,144.60,-37.90,2
21600,144.60,-37.89,1
25200,144.60,-37.89,1
28800,144.60,-37.89,2
39600,144.60,-37.89,1
43200,144.60,-37.89,2
50400,144.60,-37.89,1
57600,144.60,-37.89,2
61200,144.60,-37.89,2
64800,144.60,-37.89,1
68400,144.60,-37.89,1
72000,144.60,-37.89,1
25200,144.60,-37.88,4
36000,144.60,-37.88,2
43200,144.60,-37.88,4
46800,144.60,-37.88,2
50400,144.60,-37.88,2
54000,144.60,-37.88,2
61200,144.60,-37.88,1
64800,144.60,-37.88,1
68400,144.60,-37.88,2
72000,144.60,-37.88,1
82800,144.60,-37.88,1
28800,144.60,-37.87,2
32400,144.60,-37.87,4
36000,144.60,-37.87,3
39600,144.60,-37.87,2
43200,144.60,-37.87,2
46800,144.60,-37.87,2
54000,144.60,-37.87,2
61200,144.60,-37.87,3
64800,144.60,-37.87,6
68400,144.60,-37.87,3
75600,144.60,-37.87,2
79200,144.60,-37.87,1
32400,144.60,-37.86,2
36000,144.60,-37.86,1
54000,144.60,-37.86,4
57600,144.60,-37.86,6
61200,144.60,-37.86,3
64800,144.60,-37.86,2
46800,144.60,-37.85,1
36000,144.60,-37.77,1
64800,144.60,-37.77,1
10800,144.60,-37.75,1
28800,144.60,-37.73,1
75600,144.60,-37.73,1
39600,144.60,-37.72,1
46800,144.60,-37.72,1
50400,144.60,-37.72,1
46800,144.60,-37.71,1
64800,144.60,-37.71,2
28800,144.60,-37.70,2
36000,144.60,-37.70,1
43200,144.60,-37.70,1
54000,144.60,-37.70,1
57600,144.60,-37.70,2
61200,144.60,-37.70,3
64800,144.60,-37.70,1
68400,144.60,-37.70,1
72000,144.60,-37.70,2
79200,144.60,-37.70,1
0,144.60,-37.69,1
21600,144.60,-37.69,3
25200,144.60,-37.69,2
28800,144.60,-37.69,3
32400,144.60,-37.69,8
36000,144.60,-37.69,4
39600,144.60,-37.69,3
43200,144.60,-37.69,2
46800,144.60,-37.69,2
50400,144.60,-37.69,4
54000,144.60,-37.69,5
57600,144.60,-37.69,2
61200,144.60,-37.69,7
64800,144.60,-37.69,1
68400,144.60,-37.69,3
72000,144.60,-37.69,1
75600,144.60,-37.69,1
79200,144.60,-37.69,4
82800,144.60,-37.69,1
14400,144.60,-37.68,2
18000,144.60,-37.68,2
25200,144.60,-37.68,2
28800,144.60,-37.68,2
32400,144.60,-37.68,2
36000,144.60,-37.68,2
43200,144.60,-37.68,4
46800,144.60,-37.68,2
50400,144.60,-37.68,5
54000,144.60,-37.68,2
57600,144.60,-37.68,1
61200,144.60,-37.68,5
68400,144.60,-37.68,4
79200,144.60,-37.68,1
21600,144.60,-37.66,1
25200,144.60,-37.66,1
50400,144.60,-37.66,1
32400,144.60,-37.65,1
64800,144.60,-37.65,1
61200,144.60,-37.63,1
18000,144.60,-37.60,1
21600,144.60,-37.60,1
46800,144.60,-37.60,2
64800,144.60,-37.60,1
43200,144.60,-37.53,1
79200,144.60,-37.52,1
36000,144.60,-37.51,1
25200,144.60,-37.50,2
36000,144.60,-37.50,1
39600,144.60,-37.50,1
28800,144.60,-37.49,1
32400,144.60,-37.49,1
36000,144.60,-37.49,1
39600,144.60,-37.49,2
43200,144.60,-37.49,1
46800,144.60,-37.49,2
50400,144.60,-37.49,1
54000,144.60,-37.49,3
68400,144.60,-37.49,1
0,144.60,-37.48,1
25200,144.60,-37.48,1
28800,144.60,-37.48,2
32400,144.60,-37.48,3
36000,144.60,-37.48,1
39600,144.60,-37.48,2
43200,144.60,-37.48,1
46800,144.60,-37.48,1
50400,144.60,-37.48,1
54000,144.60,-37.48,1
57600,144.60,-37.48,1
61200,144.60,-37.48,2
64800,144.60,-37.48,1
68400,144.60,-37.48,1
21600,144.60,-37.47,1
25200,144.60,-37.47,4
28800,144.60,-37.47,1
39600,144.60,-37.47,2
50400,144.60,-37.47,1
57600,144.60,-37.47,1
61200,144.60,-37.47,1
25200,144.60,-37.46,1
46800,144.60,-37.46,1
50400,144.60,-37.46,1
39600,144.60,-37.45,1
61200,144.60,-37.45,1
54000,144.60,-37.44,1
61200,144.60,-37.43,1
28800,144.60,-37.41,1
36000,144.60,-37.41,1
54000,144.60,-37.37,1
46800,144.60,-37.36,1
72000,144.60,-37.36,1
46800,144.60,-37.33,1
50400,144.60,-37.32,1
36000,144.61,-37.97,1
46800,144.61,-37.97,1
54000,144.61,-37.97,1
0,144.61,-37.93,1
25200,144.61,-37.93,1
32400,144.61,-37.93,2
36000,144.61,-37.93,4
39600,144.61,-37.93,3
43200,144.61,-37.93,3
46800,144.61,-37.93,2
50400,144.61,-37.93,3
54000,144.61,-37.93,1
57600,144.61,-37.93,2
61200,144.61,-37.93,4
64800,144.61,-37.93,3
72000,144.61,-37.93,1
82800,144.61,-37.93,1
32400,144.61,-37.91,1
50400,144.61,-37.91,1
54000,144.61,-37.91,1
64800,144.61,-37.91,1
68400,144.61,-37.91,1
72000,144.61,-37.91,1
28800,144.61,-37.90,2
39600,144.61,-37.90,2
61200,144.61,-37.90,1
64800,144.61,-37.90,2
36000,144.61,-37.89,1
46800,144.61,-37.89,1
50400,144.61,-37.89,1
61200,144.61,-37.89,2
64800,144.61,-37.89,1
28800,144.61,-37.88,1
46800,144.61,-37.88,1
64800,144.61,-37.88,2
68400,144.61,-37.88,1
72000,144.61,-37.88,1
18000,144.61,-37.87,1
25200,144.61,-37.87,2
28800,144.61,-37.87,1
32400,144.61,-37.87,2
36000,144.61,-37.87,2
39600,144.61,-37.87,3
43200,144.61,-37.87,3
46800,144.61,-37.87,2
50400,144.61,-37.87,2
54000,144.61,-37.87,5
57600,144.61,-37.87,7
61200,144.61,-37.87,5
64800,144.61,-37.87,9
68400,144.61,-37.87,4
72000,144.61,-37.87,3
75600,144.61,-37.87,1
18000,144.61,-37.86,1
28800,144.61,-37.86,1
32400,144.61,-37.86,1
36000,144.61,-37.86,1
39600,144.61,-37.86,2
46800,144.61,-37.86,2
57600,144.61,-37.86,3
61200,144.61,-37.86,1
64800,144.61,-37.86,2
68400,144.61,-37.86,1
72000,144.61,-37.86,1
82800,144.61,-37.86,1
39600,144.61,-37.81,1
61200,144.61,-37.81,1
54000,144.61,-37.76,1
57600,144.61,-37.76,1
32400,144.61,-37.75,2
36000,144.61,-37.75,1
39600,144.61,-37.75,1
50400,144.61,-37.75,1
54000,144.61,-37.75,1
18000,144.61,-37.74,1
25200,144.61,-37.74,1
43200,144.61,-37.74,1
50400,144.61,-37.74,1
54000,144.61,-37.74,2
61200,144.61,-37.74,1
72000,144.61,-37.74,1
28800,144.61,-37.73,1
46800,144.61,-37.73,1
61200,144.61,-37.73,1
64800,144.61,-37.73,1
18000,144.61,-37.72,1
68400,144.61,-37.72,1
28800,144.61,-37.71,1
32400,144.61,-37.70,1
61200,144.61,-37.70,3
25200,144.61,-37.69,2
32400,144.61,-37.69,3
39600,144.61,-37.69,1
50400,144.61,-37.69,2
54000,144.61,-37.69,2
57600,144.61,-37.69,1
61200,144.61,-37.69,1
68400,144.61,-37.69,2
72000,144.61,-37.69,1
75600,144.61,-37.69,1
79200,144.61,-37.69,1
18000,144.61,-37.68,1
36000,144.61,-37.68,1
39600,144.61,-37.68,1
43200,144.61,-37.68,1
46800,144.61,-37.68,1
50400,144.61,-37.68,1
64800,144.61,-37.68,1
75600,144.61,-37.68,1
54000,144.61,-37.55,1
36000,144.61,-37.54,1
46800,144.61,-37.54,1
21600,144.61,-37.51,1
25200,144.61,-37.51,1
28800,144.61,-37.51,1
32400,144.61,-37.51,1
39600,144.61,-37.51,1
54000,144.61,-37.51,1
57600,144.61,-37.51,1
68400,144.61,-37.51,1
82800,144.61,-37.51,1
25200,144.61,-37.50,1
28800,144.61,-37.50,1
39600,144.61,-37.50,3
43200,144.61,-37.50,2
50400,144.61,-37.50,2
54000,144.61,-37.50,2
57600,144.61,-37.50,2
61200,144.61,-37.50,3
64800,144.61,-37.50,1
68400,144.61,-37.50,1
79200,144.61,-37.50,1
82800,144.61,-37.50,1
10800,144.61,-37.49,1
21600,144.61,-37.49,1
46800,144.61,-37.49,1
50400,144.61,-37.49,1
54000,144.61,-37.49,1
61200,144.61,-37.47,1
28800,144.61,-37.45,1
36000,144.61,-37.42,1
54000,144.61,-37.40,1
32400,144.61,-37.32,1
46800,144.61,-37.31,1
0,144.62,-37.93,1
18000,144.62,-37.93,1
28800,144.62,-37.93,1
32400,144.62,-37.93,2
36000,144.62,-37.93,1
39600,144.62,-37.93,1
43200,144.62,-37.93,3
46800,144.62,-37.93,1
50400,144.62,-37.93,2
57600,144.62,-37.93,2
61200,144.62,-37.93,2
64800,144.62,-37.93,4
68400,144.62,-37.93,1
75600,144.62,-37.93,1
79200,144.62,-37.93,1
28800,144.62,-37.92,1
32400,144.62,-37.92,1
36000,144.62,-37.92,1
39600,144.62,-37.92,2
50400,144.62,-37.92,1
61200,144.62,-37.92,2
64800,144.62,-37.92,3
68400,144.62,-37.92,1
72000,144.62,-37.92,1
25200,144.62,-37.91,1
32400,144.62,-37.91,2
39600,144.62,-37.91,2
46800,144.62,-37.91,2
50400,144.62,-37.91,2
61200,144.62,-37.91,1
64800,144.62,-37.91,3
79200,144.62,-37.91,1
36000,144.62,-37.90,1
61200,144.62,-37.90,1
64800,144.62,-37.90,1
75600,144.62,-37.90,1
82800,144.62,-37.90,1
25200,144.62,-37.89,2
28800,144.62,-37.89,1
32400,144.62,-37.89,4
36000,144.62,-37.89,2
39600,144.62,-37.89,3
43200,144.62,-37.89,2
46800,144.62,-37.89,1
50400,144.62,-37.89,1
54000,144.62,-37.89,1
61200,144.62,-37.89,1
64800,144.62,-37.89,3
68400,144.62,-37.89,2
79200,144.62,-37.89,2
82800,144.62,-37.89,1
21600,144.62,-37.88,2
28800,144.62,-37.88,3
32400,144.62,-37.88,5
36000,144.62,-37.88,4
39600,144.62,-37.88,1
43200,144.62,-37.88,4
46800,144.62,-37.88,4
50400,144.62,-37.88,1
54000,144.62,-37.88,1
57600,144.62,-37.88,3
61200,144.62,-37.88,4
64800,144.62,-37.88,3
68400,144.62,-37.88,3
72000,144.62,-37.88,6
75600,144.62,-37.88,2
79200,144.62,-37.88,2
32400,144.62,-37.87,1
50400,144.62,-37.87,1
68400,144.62,-37.87,1
50400,144.62,-37.75,2
61200,144.62,-37.75,1
10800,144.62,-37.74,1
50400,144.62,-37.74,1
25200,144.62,-37.71,1
28800,144.62,-37.71,1
32400,144.62,-37.71,1
36000,144.62,-37.71,2
64800,144.62,-37.71,1
10800,144.62,-37.70,1
18000,144.62,-37.70,1
21600,144.62,-37.70,2
25200,144.62,-37.70,2
28800,144.62,-37.70,2
32400,144.62,-37.70,1
36000,144.62,-37.70,2
39600,144.62,-37.70,1
43200,144.62,-37.70,4
46800,144.62,-37.70,2
50400,144.62,-37.70,1
54000,144.62,-37.70,1
57600,144.62,-37.70,2
61200,144.62,-37.70,2
64800,144.62,-37.70,2
72000,144.62,-37.70,1
75600,144.62,-37.70,3
79200,144.62,-37.70,1
57600,144.62,-37.69,1
57600,144.62,-37.56,1
32400,144.62,-37.54,2
